win_path,file_id,start_ms,end_ms,tx,rx,env
processed_10s_2ch\A_B_1__t1751731327079.npy,A_B_1,1751731327079,1751731337079,A,B,1
processed_10s_2ch\A_B_1__t1751731332079.npy,A_B_1,1751731332079,1751731342079,A,B,1
processed_10s_2ch\A_B_1__t1751731337079.npy,A_B_1,1751731337079,1751731347079,A,B,1
processed_10s_2ch\A_B_1__t1751731342079.npy,A_B_1,1751731342079,1751731352079,A,B,1
processed_10s_2ch\A_B_1__t1751731347079.npy,A_B_1,1751731347079,1751731357079,A,B,1
processed_10s_2ch\A_B_1__t1751731352079.npy,A_B_1,1751731352079,1751731362079,A,B,1
processed_10s_2ch\A_B_1__t1751731357079.npy,A_B_1,1751731357079,1751731367079,A,B,1
processed_10s_2ch\A_B_1__t1751731362079.npy,A_B_1,1751731362079,1751731372079,A,B,1
processed_10s_2ch\A_B_1__t1751731367079.npy,A_B_1,1751731367079,1751731377079,A,B,1
processed_10s_2ch\A_B_1__t1751731372079.npy,A_B_1,1751731372079,1751731382079,A,B,1
processed_10s_2ch\A_B_1__t1751731377079.npy,A_B_1,1751731377079,1751731387079,A,B,1
processed_10s_2ch\A_B_1__t1751731382079.npy,A_B_1,1751731382079,1751731392079,A,B,1
processed_10s_2ch\A_B_1__t1751731387079.npy,A_B_1,1751731387079,1751731397079,A,B,1
processed_10s_2ch\A_B_1__t1751731392079.npy,A_B_1,1751731392079,1751731402079,A,B,1
processed_10s_2ch\A_B_1__t1751731397079.npy,A_B_1,1751731397079,1751731407079,A,B,1
processed_10s_2ch\A_B_1__t1751731402079.npy,A_B_1,1751731402079,1751731412079,A,B,1
processed_10s_2ch\A_B_1__t1751731407079.npy,A_B_1,1751731407079,1751731417079,A,B,1
processed_10s_2ch\A_B_1__t1751731412079.npy,A_B_1,1751731412079,1751731422079,A,B,1
processed_10s_2ch\A_B_1__t1751731417079.npy,A_B_1,1751731417079,1751731427079,A,B,1
processed_10s_2ch\A_B_1__t1751731422079.npy,A_B_1,1751731422079,1751731432079,A,B,1
processed_10s_2ch\A_B_1__t1751731427079.npy,A_B_1,1751731427079,1751731437079,A,B,1
processed_10s_2ch\A_B_1__t1751731432079.npy,A_B_1,1751731432079,1751731442079,A,B,1
processed_10s_2ch\A_B_1__t1751731437079.npy,A_B_1,1751731437079,1751731447079,A,B,1
processed_10s_2ch\A_B_1__t1751731442079.npy,A_B_1,1751731442079,1751731452079,A,B,1
processed_10s_2ch\A_B_1__t1751731447079.npy,A_B_1,1751731447079,1751731457079,A,B,1
processed_10s_2ch\A_B_1__t1751731452079.npy,A_B_1,1751731452079,1751731462079,A,B,1
processed_10s_2ch\A_B_1__t1751731457079.npy,A_B_1,1751731457079,1751731467079,A,B,1
processed_10s_2ch\A_B_1__t1751731462079.npy,A_B_1,1751731462079,1751731472079,A,B,1
processed_10s_2ch\A_B_1__t1751731467079.npy,A_B_1,1751731467079,1751731477079,A,B,1
processed_10s_2ch\A_B_1__t1751731472079.npy,A_B_1,1751731472079,1751731482079,A,B,1
processed_10s_2ch\A_B_1__t1751731477079.npy,A_B_1,1751731477079,1751731487079,A,B,1
processed_10s_2ch\A_B_1__t1751731482079.npy,A_B_1,1751731482079,1751731492079,A,B,1
processed_10s_2ch\A_B_1__t1751731487079.npy,A_B_1,1751731487079,1751731497079,A,B,1
processed_10s_2ch\A_B_1__t1751731492079.npy,A_B_1,1751731492079,1751731502079,A,B,1
processed_10s_2ch\A_B_1__t1751731497079.npy,A_B_1,1751731497079,1751731507079,A,B,1
processed_10s_2ch\A_B_1__t1751731502079.npy,A_B_1,1751731502079,1751731512079,A,B,1
processed_10s_2ch\A_B_1__t1751731507079.npy,A_B_1,1751731507079,1751731517079,A,B,1
processed_10s_2ch\A_B_1__t1751731512079.npy,A_B_1,1751731512079,1751731522079,A,B,1
processed_10s_2ch\A_B_1__t1751731517079.npy,A_B_1,1751731517079,1751731527079,A,B,1
processed_10s_2ch\A_B_1__t1751731522079.npy,A_B_1,1751731522079,1751731532079,A,B,1
processed_10s_2ch\A_B_1__t1751731527079.npy,A_B_1,1751731527079,1751731537079,A,B,1
processed_10s_2ch\A_B_1__t1751731532079.npy,A_B_1,1751731532079,1751731542079,A,B,1
processed_10s_2ch\A_B_1__t1751731537079.npy,A_B_1,1751731537079,1751731547079,A,B,1
processed_10s_2ch\A_B_1__t1751731542079.npy,A_B_1,1751731542079,1751731552079,A,B,1
processed_10s_2ch\A_B_1__t1751731547079.npy,A_B_1,1751731547079,1751731557079,A,B,1
processed_10s_2ch\A_B_1__t1751731552079.npy,A_B_1,1751731552079,1751731562079,A,B,1
processed_10s_2ch\A_B_1__t1751731557079.npy,A_B_1,1751731557079,1751731567079,A,B,1
processed_10s_2ch\A_B_1__t1751731562079.npy,A_B_1,1751731562079,1751731572079,A,B,1
processed_10s_2ch\A_B_1__t1751731567079.npy,A_B_1,1751731567079,1751731577079,A,B,1
processed_10s_2ch\A_B_1__t1751731572079.npy,A_B_1,1751731572079,1751731582079,A,B,1
processed_10s_2ch\A_B_1__t1751731577079.npy,A_B_1,1751731577079,1751731587079,A,B,1
processed_10s_2ch\A_B_1__t1751731582079.npy,A_B_1,1751731582079,1751731592079,A,B,1
processed_10s_2ch\A_B_1__t1751731587079.npy,A_B_1,1751731587079,1751731597079,A,B,1
processed_10s_2ch\A_B_1__t1751731592079.npy,A_B_1,1751731592079,1751731602079,A,B,1
processed_10s_2ch\A_B_1__t1751731597079.npy,A_B_1,1751731597079,1751731607079,A,B,1
processed_10s_2ch\A_B_1__t1751731602079.npy,A_B_1,1751731602079,1751731612079,A,B,1
processed_10s_2ch\A_B_1__t1751731607079.npy,A_B_1,1751731607079,1751731617079,A,B,1
processed_10s_2ch\A_B_1__t1751731612079.npy,A_B_1,1751731612079,1751731622079,A,B,1
processed_10s_2ch\A_B_1__t1751731617079.npy,A_B_1,1751731617079,1751731627079,A,B,1
processed_10s_2ch\A_B_1__t1751731622079.npy,A_B_1,1751731622079,1751731632079,A,B,1
processed_10s_2ch\A_B_1__t1751731627079.npy,A_B_1,1751731627079,1751731637079,A,B,1
processed_10s_2ch\A_B_1__t1751731632079.npy,A_B_1,1751731632079,1751731642079,A,B,1
processed_10s_2ch\A_B_1__t1751731637079.npy,A_B_1,1751731637079,1751731647079,A,B,1
processed_10s_2ch\A_B_1__t1751731642079.npy,A_B_1,1751731642079,1751731652079,A,B,1
processed_10s_2ch\A_B_1__t1751731647079.npy,A_B_1,1751731647079,1751731657079,A,B,1
processed_10s_2ch\A_B_1__t1751731652079.npy,A_B_1,1751731652079,1751731662079,A,B,1
processed_10s_2ch\A_B_1__t1751731657079.npy,A_B_1,1751731657079,1751731667079,A,B,1
processed_10s_2ch\A_B_1__t1751731662079.npy,A_B_1,1751731662079,1751731672079,A,B,1
processed_10s_2ch\A_B_1__t1751731667079.npy,A_B_1,1751731667079,1751731677079,A,B,1
processed_10s_2ch\A_B_1__t1751731672079.npy,A_B_1,1751731672079,1751731682079,A,B,1
processed_10s_2ch\A_B_1__t1751731677079.npy,A_B_1,1751731677079,1751731687079,A,B,1
processed_10s_2ch\A_B_1__t1751731682079.npy,A_B_1,1751731682079,1751731692079,A,B,1
processed_10s_2ch\A_B_1__t1751731687079.npy,A_B_1,1751731687079,1751731697079,A,B,1
processed_10s_2ch\A_B_1__t1751731692079.npy,A_B_1,1751731692079,1751731702079,A,B,1
processed_10s_2ch\A_B_1__t1751731697079.npy,A_B_1,1751731697079,1751731707079,A,B,1
processed_10s_2ch\A_B_1__t1751731702079.npy,A_B_1,1751731702079,1751731712079,A,B,1
processed_10s_2ch\A_B_1__t1751731707079.npy,A_B_1,1751731707079,1751731717079,A,B,1
processed_10s_2ch\A_B_1__t1751731712079.npy,A_B_1,1751731712079,1751731722079,A,B,1
processed_10s_2ch\A_B_1__t1751731717079.npy,A_B_1,1751731717079,1751731727079,A,B,1
processed_10s_2ch\A_B_1__t1751731722079.npy,A_B_1,1751731722079,1751731732079,A,B,1
processed_10s_2ch\A_B_1__t1751731727079.npy,A_B_1,1751731727079,1751731737079,A,B,1
processed_10s_2ch\A_B_1__t1751731732079.npy,A_B_1,1751731732079,1751731742079,A,B,1
processed_10s_2ch\A_B_1__t1751731737079.npy,A_B_1,1751731737079,1751731747079,A,B,1
processed_10s_2ch\A_B_1__t1751731742079.npy,A_B_1,1751731742079,1751731752079,A,B,1
processed_10s_2ch\A_B_1__t1751731747079.npy,A_B_1,1751731747079,1751731757079,A,B,1
processed_10s_2ch\A_B_1__t1751731752079.npy,A_B_1,1751731752079,1751731762079,A,B,1
processed_10s_2ch\A_B_2__t1751741903966.npy,A_B_2,1751741903966,1751741913966,A,B,2
processed_10s_2ch\A_B_2__t1751741908966.npy,A_B_2,1751741908966,1751741918966,A,B,2
processed_10s_2ch\A_B_2__t1751741913966.npy,A_B_2,1751741913966,1751741923966,A,B,2
processed_10s_2ch\A_B_2__t1751741918966.npy,A_B_2,1751741918966,1751741928966,A,B,2
processed_10s_2ch\A_B_2__t1751741923966.npy,A_B_2,1751741923966,1751741933966,A,B,2
processed_10s_2ch\A_B_2__t1751741928966.npy,A_B_2,1751741928966,1751741938966,A,B,2
processed_10s_2ch\A_B_2__t1751741933966.npy,A_B_2,1751741933966,1751741943966,A,B,2
processed_10s_2ch\A_B_2__t1751741938966.npy,A_B_2,1751741938966,1751741948966,A,B,2
processed_10s_2ch\A_B_2__t1751741943966.npy,A_B_2,1751741943966,1751741953966,A,B,2
processed_10s_2ch\A_B_2__t1751741948966.npy,A_B_2,1751741948966,1751741958966,A,B,2
processed_10s_2ch\A_B_2__t1751741953966.npy,A_B_2,1751741953966,1751741963966,A,B,2
processed_10s_2ch\A_B_2__t1751741958966.npy,A_B_2,1751741958966,1751741968966,A,B,2
processed_10s_2ch\A_B_2__t1751741963966.npy,A_B_2,1751741963966,1751741973966,A,B,2
processed_10s_2ch\A_B_2__t1751741968966.npy,A_B_2,1751741968966,1751741978966,A,B,2
processed_10s_2ch\A_B_2__t1751741973966.npy,A_B_2,1751741973966,1751741983966,A,B,2
processed_10s_2ch\A_B_2__t1751741978966.npy,A_B_2,1751741978966,1751741988966,A,B,2
processed_10s_2ch\A_B_2__t1751741983966.npy,A_B_2,1751741983966,1751741993966,A,B,2
processed_10s_2ch\A_B_2__t1751741988966.npy,A_B_2,1751741988966,1751741998966,A,B,2
processed_10s_2ch\A_B_2__t1751741993966.npy,A_B_2,1751741993966,1751742003966,A,B,2
processed_10s_2ch\A_B_2__t1751741998966.npy,A_B_2,1751741998966,1751742008966,A,B,2
processed_10s_2ch\A_B_2__t1751742003966.npy,A_B_2,1751742003966,1751742013966,A,B,2
processed_10s_2ch\A_B_2__t1751742008966.npy,A_B_2,1751742008966,1751742018966,A,B,2
processed_10s_2ch\A_B_2__t1751742013966.npy,A_B_2,1751742013966,1751742023966,A,B,2
processed_10s_2ch\A_B_2__t1751742018966.npy,A_B_2,1751742018966,1751742028966,A,B,2
processed_10s_2ch\A_B_2__t1751742023966.npy,A_B_2,1751742023966,1751742033966,A,B,2
processed_10s_2ch\A_B_2__t1751742028966.npy,A_B_2,1751742028966,1751742038966,A,B,2
processed_10s_2ch\A_B_2__t1751742033966.npy,A_B_2,1751742033966,1751742043966,A,B,2
processed_10s_2ch\A_B_2__t1751742038966.npy,A_B_2,1751742038966,1751742048966,A,B,2
processed_10s_2ch\A_B_2__t1751742043966.npy,A_B_2,1751742043966,1751742053966,A,B,2
processed_10s_2ch\A_B_2__t1751742048966.npy,A_B_2,1751742048966,1751742058966,A,B,2
processed_10s_2ch\A_B_2__t1751742053966.npy,A_B_2,1751742053966,1751742063966,A,B,2
processed_10s_2ch\A_B_2__t1751742058966.npy,A_B_2,1751742058966,1751742068966,A,B,2
processed_10s_2ch\A_B_2__t1751742063966.npy,A_B_2,1751742063966,1751742073966,A,B,2
processed_10s_2ch\A_B_2__t1751742068966.npy,A_B_2,1751742068966,1751742078966,A,B,2
processed_10s_2ch\A_B_2__t1751742073966.npy,A_B_2,1751742073966,1751742083966,A,B,2
processed_10s_2ch\A_B_2__t1751742078966.npy,A_B_2,1751742078966,1751742088966,A,B,2
processed_10s_2ch\A_B_2__t1751742083966.npy,A_B_2,1751742083966,1751742093966,A,B,2
processed_10s_2ch\A_B_2__t1751742088966.npy,A_B_2,1751742088966,1751742098966,A,B,2
processed_10s_2ch\A_B_2__t1751742093966.npy,A_B_2,1751742093966,1751742103966,A,B,2
processed_10s_2ch\A_B_2__t1751742098966.npy,A_B_2,1751742098966,1751742108966,A,B,2
processed_10s_2ch\A_B_2__t1751742103966.npy,A_B_2,1751742103966,1751742113966,A,B,2
processed_10s_2ch\A_B_2__t1751742108966.npy,A_B_2,1751742108966,1751742118966,A,B,2
processed_10s_2ch\A_B_2__t1751742113966.npy,A_B_2,1751742113966,1751742123966,A,B,2
processed_10s_2ch\A_B_2__t1751742118966.npy,A_B_2,1751742118966,1751742128966,A,B,2
processed_10s_2ch\A_B_2__t1751742123966.npy,A_B_2,1751742123966,1751742133966,A,B,2
processed_10s_2ch\A_B_2__t1751742128966.npy,A_B_2,1751742128966,1751742138966,A,B,2
processed_10s_2ch\A_B_2__t1751742133966.npy,A_B_2,1751742133966,1751742143966,A,B,2
processed_10s_2ch\A_B_2__t1751742138966.npy,A_B_2,1751742138966,1751742148966,A,B,2
processed_10s_2ch\A_B_2__t1751742143966.npy,A_B_2,1751742143966,1751742153966,A,B,2
processed_10s_2ch\A_B_2__t1751742148966.npy,A_B_2,1751742148966,1751742158966,A,B,2
processed_10s_2ch\A_B_2__t1751742153966.npy,A_B_2,1751742153966,1751742163966,A,B,2
processed_10s_2ch\A_B_2__t1751742158966.npy,A_B_2,1751742158966,1751742168966,A,B,2
processed_10s_2ch\A_B_2__t1751742163966.npy,A_B_2,1751742163966,1751742173966,A,B,2
processed_10s_2ch\A_B_2__t1751742168966.npy,A_B_2,1751742168966,1751742178966,A,B,2
processed_10s_2ch\A_B_2__t1751742173966.npy,A_B_2,1751742173966,1751742183966,A,B,2
processed_10s_2ch\A_B_2__t1751742178966.npy,A_B_2,1751742178966,1751742188966,A,B,2
processed_10s_2ch\A_B_2__t1751742183966.npy,A_B_2,1751742183966,1751742193966,A,B,2
processed_10s_2ch\A_B_2__t1751742188966.npy,A_B_2,1751742188966,1751742198966,A,B,2
processed_10s_2ch\A_B_2__t1751742193966.npy,A_B_2,1751742193966,1751742203966,A,B,2
processed_10s_2ch\A_B_2__t1751742198966.npy,A_B_2,1751742198966,1751742208966,A,B,2
processed_10s_2ch\A_B_2__t1751742203966.npy,A_B_2,1751742203966,1751742213966,A,B,2
processed_10s_2ch\A_B_2__t1751742208966.npy,A_B_2,1751742208966,1751742218966,A,B,2
processed_10s_2ch\A_B_2__t1751742213966.npy,A_B_2,1751742213966,1751742223966,A,B,2
processed_10s_2ch\A_B_2__t1751742218966.npy,A_B_2,1751742218966,1751742228966,A,B,2
processed_10s_2ch\A_B_2__t1751742223966.npy,A_B_2,1751742223966,1751742233966,A,B,2
processed_10s_2ch\A_B_2__t1751742228966.npy,A_B_2,1751742228966,1751742238966,A,B,2
processed_10s_2ch\A_B_2__t1751742233966.npy,A_B_2,1751742233966,1751742243966,A,B,2
processed_10s_2ch\A_B_2__t1751742238966.npy,A_B_2,1751742238966,1751742248966,A,B,2
processed_10s_2ch\A_B_2__t1751742243966.npy,A_B_2,1751742243966,1751742253966,A,B,2
processed_10s_2ch\A_B_2__t1751742248966.npy,A_B_2,1751742248966,1751742258966,A,B,2
processed_10s_2ch\A_B_2__t1751742253966.npy,A_B_2,1751742253966,1751742263966,A,B,2
processed_10s_2ch\A_B_2__t1751742258966.npy,A_B_2,1751742258966,1751742268966,A,B,2
processed_10s_2ch\A_B_2__t1751742263966.npy,A_B_2,1751742263966,1751742273966,A,B,2
processed_10s_2ch\A_B_2__t1751742268966.npy,A_B_2,1751742268966,1751742278966,A,B,2
processed_10s_2ch\A_B_2__t1751742273966.npy,A_B_2,1751742273966,1751742283966,A,B,2
processed_10s_2ch\A_B_2__t1751742278966.npy,A_B_2,1751742278966,1751742288966,A,B,2
processed_10s_2ch\A_B_2__t1751742283966.npy,A_B_2,1751742283966,1751742293966,A,B,2
processed_10s_2ch\A_B_2__t1751742288966.npy,A_B_2,1751742288966,1751742298966,A,B,2
processed_10s_2ch\A_B_2__t1751742293966.npy,A_B_2,1751742293966,1751742303966,A,B,2
processed_10s_2ch\A_B_2__t1751742298966.npy,A_B_2,1751742298966,1751742308966,A,B,2
processed_10s_2ch\A_B_2__t1751742303966.npy,A_B_2,1751742303966,1751742313966,A,B,2
processed_10s_2ch\A_B_2__t1751742308966.npy,A_B_2,1751742308966,1751742318966,A,B,2
processed_10s_2ch\A_B_2__t1751742313966.npy,A_B_2,1751742313966,1751742323966,A,B,2
processed_10s_2ch\A_B_2__t1751742318966.npy,A_B_2,1751742318966,1751742328966,A,B,2
processed_10s_2ch\A_B_2__t1751742323966.npy,A_B_2,1751742323966,1751742333966,A,B,2
processed_10s_2ch\A_B_2__t1751742328966.npy,A_B_2,1751742328966,1751742338966,A,B,2
processed_10s_2ch\A_B_2__t1751742333966.npy,A_B_2,1751742333966,1751742343966,A,B,2
processed_10s_2ch\A_B_2__t1751742338966.npy,A_B_2,1751742338966,1751742348966,A,B,2
processed_10s_2ch\A_B_2__t1751742343966.npy,A_B_2,1751742343966,1751742353966,A,B,2
processed_10s_2ch\A_B_2__t1751742348966.npy,A_B_2,1751742348966,1751742358966,A,B,2
processed_10s_2ch\A_B_2__t1751742353966.npy,A_B_2,1751742353966,1751742363966,A,B,2
processed_10s_2ch\A_B_2__t1751742358966.npy,A_B_2,1751742358966,1751742368966,A,B,2
processed_10s_2ch\A_B_2__t1751742363966.npy,A_B_2,1751742363966,1751742373966,A,B,2
processed_10s_2ch\A_B_2__t1751742368966.npy,A_B_2,1751742368966,1751742378966,A,B,2
processed_10s_2ch\A_B_2__t1751742373966.npy,A_B_2,1751742373966,1751742383966,A,B,2
processed_10s_2ch\A_B_2__t1751742378966.npy,A_B_2,1751742378966,1751742388966,A,B,2
processed_10s_2ch\A_B_2__t1751742383966.npy,A_B_2,1751742383966,1751742393966,A,B,2
processed_10s_2ch\A_B_2__t1751742388966.npy,A_B_2,1751742388966,1751742398966,A,B,2
processed_10s_2ch\A_B_2__t1751742393966.npy,A_B_2,1751742393966,1751742403966,A,B,2
processed_10s_2ch\A_B_2__t1751742398966.npy,A_B_2,1751742398966,1751742408966,A,B,2
processed_10s_2ch\A_B_2__t1751742403966.npy,A_B_2,1751742403966,1751742413966,A,B,2
processed_10s_2ch\A_B_2__t1751742408966.npy,A_B_2,1751742408966,1751742418966,A,B,2
processed_10s_2ch\A_B_2__t1751742413966.npy,A_B_2,1751742413966,1751742423966,A,B,2
processed_10s_2ch\A_B_2__t1751742418966.npy,A_B_2,1751742418966,1751742428966,A,B,2
processed_10s_2ch\A_B_2__t1751742423966.npy,A_B_2,1751742423966,1751742433966,A,B,2
processed_10s_2ch\A_B_2__t1751742428966.npy,A_B_2,1751742428966,1751742438966,A,B,2
processed_10s_2ch\A_B_2__t1751742433966.npy,A_B_2,1751742433966,1751742443966,A,B,2
processed_10s_2ch\A_B_2__t1751742438966.npy,A_B_2,1751742438966,1751742448966,A,B,2
processed_10s_2ch\A_B_2__t1751742443966.npy,A_B_2,1751742443966,1751742453966,A,B,2
processed_10s_2ch\A_B_2__t1751742448966.npy,A_B_2,1751742448966,1751742458966,A,B,2
processed_10s_2ch\A_B_2__t1751742453966.npy,A_B_2,1751742453966,1751742463966,A,B,2
processed_10s_2ch\A_B_2__t1751742458966.npy,A_B_2,1751742458966,1751742468966,A,B,2
processed_10s_2ch\A_B_2__t1751742463966.npy,A_B_2,1751742463966,1751742473966,A,B,2
processed_10s_2ch\A_B_2__t1751742468966.npy,A_B_2,1751742468966,1751742478966,A,B,2
processed_10s_2ch\A_B_2__t1751742473966.npy,A_B_2,1751742473966,1751742483966,A,B,2
processed_10s_2ch\A_B_2__t1751742478966.npy,A_B_2,1751742478966,1751742488966,A,B,2
processed_10s_2ch\A_B_2__t1751742483966.npy,A_B_2,1751742483966,1751742493966,A,B,2
processed_10s_2ch\A_B_2__t1751742488966.npy,A_B_2,1751742488966,1751742498966,A,B,2
processed_10s_2ch\A_B_2__t1751742493966.npy,A_B_2,1751742493966,1751742503966,A,B,2
processed_10s_2ch\A_B_2__t1751742498966.npy,A_B_2,1751742498966,1751742508966,A,B,2
processed_10s_2ch\A_B_2__t1751742503966.npy,A_B_2,1751742503966,1751742513966,A,B,2
processed_10s_2ch\A_B_2__t1751742508966.npy,A_B_2,1751742508966,1751742518966,A,B,2
processed_10s_2ch\A_B_2__t1751742513966.npy,A_B_2,1751742513966,1751742523966,A,B,2
processed_10s_2ch\A_B_2__t1751742518966.npy,A_B_2,1751742518966,1751742528966,A,B,2
processed_10s_2ch\A_B_2__t1751742523966.npy,A_B_2,1751742523966,1751742533966,A,B,2
processed_10s_2ch\A_B_2__t1751742528966.npy,A_B_2,1751742528966,1751742538966,A,B,2
processed_10s_2ch\A_B_2__t1751742533966.npy,A_B_2,1751742533966,1751742543966,A,B,2
processed_10s_2ch\A_B_2__t1751742538966.npy,A_B_2,1751742538966,1751742548966,A,B,2
processed_10s_2ch\A_B_2__t1751742543966.npy,A_B_2,1751742543966,1751742553966,A,B,2
processed_10s_2ch\A_B_2__t1751742548966.npy,A_B_2,1751742548966,1751742558966,A,B,2
processed_10s_2ch\A_B_2__t1751742553966.npy,A_B_2,1751742553966,1751742563966,A,B,2
processed_10s_2ch\A_B_2__t1751742558966.npy,A_B_2,1751742558966,1751742568966,A,B,2
processed_10s_2ch\A_B_2__t1751742563966.npy,A_B_2,1751742563966,1751742573966,A,B,2
processed_10s_2ch\A_B_2__t1751742568966.npy,A_B_2,1751742568966,1751742578966,A,B,2
processed_10s_2ch\A_B_2__t1751742573966.npy,A_B_2,1751742573966,1751742583966,A,B,2
processed_10s_2ch\A_B_2__t1751742578966.npy,A_B_2,1751742578966,1751742588966,A,B,2
processed_10s_2ch\A_B_2__t1751742583966.npy,A_B_2,1751742583966,1751742593966,A,B,2
processed_10s_2ch\A_B_2__t1751742588966.npy,A_B_2,1751742588966,1751742598966,A,B,2
processed_10s_2ch\A_B_2__t1751742593966.npy,A_B_2,1751742593966,1751742603966,A,B,2
processed_10s_2ch\A_B_2__t1751742598966.npy,A_B_2,1751742598966,1751742608966,A,B,2
processed_10s_2ch\A_B_2__t1751742603966.npy,A_B_2,1751742603966,1751742613966,A,B,2
processed_10s_2ch\A_B_2__t1751742608966.npy,A_B_2,1751742608966,1751742618966,A,B,2
processed_10s_2ch\A_B_2__t1751742613966.npy,A_B_2,1751742613966,1751742623966,A,B,2
processed_10s_2ch\A_B_2__t1751742618966.npy,A_B_2,1751742618966,1751742628966,A,B,2
processed_10s_2ch\A_B_2__t1751742623966.npy,A_B_2,1751742623966,1751742633966,A,B,2
processed_10s_2ch\A_B_2__t1751742628966.npy,A_B_2,1751742628966,1751742638966,A,B,2
processed_10s_2ch\A_B_2__t1751742633966.npy,A_B_2,1751742633966,1751742643966,A,B,2
processed_10s_2ch\A_B_2__t1751742638966.npy,A_B_2,1751742638966,1751742648966,A,B,2
processed_10s_2ch\A_B_2__t1751742643966.npy,A_B_2,1751742643966,1751742653966,A,B,2
processed_10s_2ch\A_B_2__t1751742648966.npy,A_B_2,1751742648966,1751742658966,A,B,2
processed_10s_2ch\A_B_2__t1751742653966.npy,A_B_2,1751742653966,1751742663966,A,B,2
processed_10s_2ch\A_B_2__t1751742658966.npy,A_B_2,1751742658966,1751742668966,A,B,2
processed_10s_2ch\A_B_2__t1751742663966.npy,A_B_2,1751742663966,1751742673966,A,B,2
processed_10s_2ch\A_B_2__t1751742668966.npy,A_B_2,1751742668966,1751742678966,A,B,2
processed_10s_2ch\A_B_2__t1751742673966.npy,A_B_2,1751742673966,1751742683966,A,B,2
processed_10s_2ch\A_B_2__t1751742678966.npy,A_B_2,1751742678966,1751742688966,A,B,2
processed_10s_2ch\A_B_2__t1751742683966.npy,A_B_2,1751742683966,1751742693966,A,B,2
processed_10s_2ch\A_B_2__t1751742688966.npy,A_B_2,1751742688966,1751742698966,A,B,2
processed_10s_2ch\A_B_2__t1751742693966.npy,A_B_2,1751742693966,1751742703966,A,B,2
processed_10s_2ch\A_B_2__t1751742698966.npy,A_B_2,1751742698966,1751742708966,A,B,2
processed_10s_2ch\A_B_2__t1751742703966.npy,A_B_2,1751742703966,1751742713966,A,B,2
processed_10s_2ch\A_B_2__t1751742708966.npy,A_B_2,1751742708966,1751742718966,A,B,2
processed_10s_2ch\A_B_2__t1751742713966.npy,A_B_2,1751742713966,1751742723966,A,B,2
processed_10s_2ch\A_B_2__t1751742718966.npy,A_B_2,1751742718966,1751742728966,A,B,2
processed_10s_2ch\A_B_2__t1751742723966.npy,A_B_2,1751742723966,1751742733966,A,B,2
processed_10s_2ch\A_B_2__t1751742728966.npy,A_B_2,1751742728966,1751742738966,A,B,2
processed_10s_2ch\A_B_2__t1751742733966.npy,A_B_2,1751742733966,1751742743966,A,B,2
processed_10s_2ch\A_B_2__t1751742738966.npy,A_B_2,1751742738966,1751742748966,A,B,2
processed_10s_2ch\A_B_2__t1751742743966.npy,A_B_2,1751742743966,1751742753966,A,B,2
processed_10s_2ch\A_B_2__t1751742748966.npy,A_B_2,1751742748966,1751742758966,A,B,2
processed_10s_2ch\A_B_2__t1751742753966.npy,A_B_2,1751742753966,1751742763966,A,B,2
processed_10s_2ch\A_B_2__t1751742758966.npy,A_B_2,1751742758966,1751742768966,A,B,2
